snapped_at,price,market_cap,total_volume,hash_rate
2014-12-07 00:00:00 UTC,374.4480,5086108461.6000,38514374.8750,272463152410645000
2014-12-08 00:00:00 UTC,361.4330,4910799206.8250,66593741.9132,250586548932418000
2014-12-09 00:00:00 UTC,350.9280,4769269437.6000,88924869.6599,324171487904636000
2014-12-10 00:00:00 UTC,346.9799,4716905099.2205,59696950.6255,282407063082566000
2014-12-11 00:00:00 UTC,346.9090,4717173182.0250,118502898.8283,284395845216951000
2014-12-12 00:00:00 UTC,351.5020,4780796277.1000,50698218.3965,294339755888872000
2014-12-13 00:00:00 UTC,347.4840,4727528507.1000,38735004.4127,280418280948182000
2014-12-14 00:00:00 UTC,350.1330,4764706150.5750,44354135.2896,290362191620103000
2014-12-15 00:00:00 UTC,344.6150,4690951072.2500,30644200.6227,280418280948182000
2014-12-16 00:00:00 UTC,328.5340,4473187530.4000,71798679.4813,280418280948182000
2014-12-17 00:00:00 UTC,318.8280,4342046795.7000,76239460.2735,284395845216951000
2014-12-18 00:00:00 UTC,309.7650,4219673038.8750,90976235.7923,251065789393303000
2014-12-19 00:00:00 UTC,317.5400,4326569823.5000,60607669.3459,253027240872938000
2014-12-20 00:00:00 UTC,328.7740,4480153981.9000,64328493.8506,268718852710019000
2014-12-21 00:00:00 UTC,319.5010,4353792201.8500,58024786.3118,262834498271114000
2014-12-22 00:00:00 UTC,329.8860,4498284260.2500,51126866.9660,258911595311843000
2014-12-23 00:00:00 UTC,333.9700,4555334101.5000,58571793.1082,321678042660169000
2014-12-24 00:00:00 UTC,322.1940,4395934387.5000,37974791.6157,294217721945277000
2014-12-25 00:00:00 UTC,318.1660,4342234118.2000,75362825.0610,300102076384182000
2014-12-26 00:00:00 UTC,327.7170,4473844613.6942,93256490.2134,309909333782358000
2014-12-27 00:00:00 UTC,314.5680,4295536138.8000,145862961.0588,298140624904547000
2014-12-28 00:00:00 UTC,316.4910,4322768586.6750,67051620.3867,298140624904547000
2014-12-29 00:00:00 UTC,312.6330,4271645363.8500,99471184.4692,331485300058345000
2014-12-30 00:00:00 UTC,310.0790,4237996980.5250,71609763.0168,321678042660169000
2014-12-31 00:00:00 UTC,317.3790,4338943850.3250,71036111.3488,304024979343453000
2015-01-01 00:00:00 UTC,313.9920,4293958347.0000,46999364.0887,307081470445705000
2015-01-02 00:00:00 UTC,314.4460,4301448334.7000,38855906.3005,333345017260140000
2015-01-03 00:00:00 UTC,286.5720,3921358112.1000,118778941.4091,333345017260140000
2015-01-04 00:00:00 UTC,260.9360,3571639780.8000,205500148.9697,327284198764501000
2015-01-05 00:00:00 UTC,273.2200,3740880426.5000,155038125.4558,347486927083298000
2015-01-06 00:00:00 UTC,285.3738,3908408221.3500,97002895.9764,315162561773224000
2015-01-07 00:00:00 UTC,295.8725,4053238742.4375,110674232.9788,319203107436983000
2015-01-08 00:00:00 UTC,284.4525,3897824162.2500,86570544.4706,282838196463149000
2015-01-09 00:00:00 UTC,289.5738,3968992614.2850,83478400.2771,296980106286307000
2015-01-10 00:00:00 UTC,274.5330,3763909199.9250,92683835.6326,282838196463149000
2015-01-11 00:00:00 UTC,267.1840,3664201453.6000,73256737.9109,296980106286307000
2015-01-12 00:00:00 UTC,268.3537,3681154854.3711,78982214.8868,313142288941344000
2015-01-13 00:00:00 UTC,221.4360,3038251389.3000,215752219.9220,286878742126909000
2015-01-14 00:00:00 UTC,172.1479,2362639549.8525,236006920.8178,277602083462640000
2015-01-15 00:00:00 UTC,210.5559,2890521922.9950,257637517.2904,316947260646322000
2015-01-16 00:00:00 UTC,205.8160,2826188131.0000,176217465.4940,330062319707549000
2015-01-17 00:00:00 UTC,199.4914,2740019366.2850,106431481.1315,303832201585095000
2015-01-18 00:00:00 UTC,208.9892,2871292169.3400,118664232.7276,301646358408223000
2015-01-19 00:00:00 UTC,214.5450,2948379298.8750,105545327.3382,334434006061291000
2015-01-20 00:00:00 UTC,210.5137,2893626589.0350,94312137.9364,314761417469451000
2015-01-21 00:00:00 UTC,224.0451,3080429686.6650,99166469.1988,257929494870800000
2015-01-22 00:00:00 UTC,232.0423,3191202338.1525,151229886.4278,325690633353807000
2015-01-23 00:00:00 UTC,232.8980,3203686663.5000,126038219.2116,295088828877610000
2015-01-24 00:00:00 UTC,248.0960,3413521852.0000,134933345.0654,271044553932027000
2015-01-25 00:00:00 UTC,253.8389,3493324595.8275,142426844.8889,275416240285769000
2015-01-26 00:00:00 UTC,271.2882,3734336330.6400,401755946.5275,273230397108898000
2015-01-27 00:00:00 UTC,259.2356,3568728002.0600,339951744.7443,277602083462640000
2015-01-29 00:00:00 UTC,232.5329,3203612158.4331,161971565.5486,325690633353807000
2015-01-30 00:00:00 UTC,228.6354,3150704413.8150,105832532.6047,336476453109994000
2015-01-31 00:00:00 UTC,218.0233,3005342178.8500,92459195.6344,336476453109994000
2015-02-01 00:00:00 UTC,226.2697,3119897131.4800,100844154.3351,283132625177922000
2015-02-02 00:00:00 UTC,240.0193,3310466195.2500,108043831.2077,340579824489384000
2015-02-03 00:00:00 UTC,226.0119,3117998019.1275,135790231.8891,318011281902738000
2015-02-04 00:00:00 UTC,225.3083,3109175682.0950,83155505.1556,326218024661519000
2015-02-05 00:00:00 UTC,216.9136,2994172300.4400,74142168.0140,260564082591276000
2015-02-06 00:00:00 UTC,222.4872,3072075446.7000,88164946.8434,326218024661519000
2015-02-07 00:00:00 UTC,227.2051,3138151161.0725,80694160.1950,326218024661519000
2015-02-08 00:00:00 UTC,222.9061,3079497925.3725,76979240.3128,363148367076030000
2015-02-09 00:00:00 UTC,220.0922,3041547650.9850,79154588.4748,326218024661519000
2015-02-10 00:00:00 UTC,220.6493,3049996660.2725,66708973.9208,270822511039751000
2015-02-11 00:00:00 UTC,219.0956,3029418429.0300,65150873.7544,330321396040909000
2015-02-12 00:00:00 UTC,222.0402,3070809845.0275,51632481.4391,318224262813906000
2015-02-13 00:00:00 UTC,235.6774,3260249204.8350,137045816.2261,349162732809702000
2015-02-14 00:00:00 UTC,259.0086,3584044452.9300,165435433.7488,262976994964269000
2015-02-15 00:00:00 UTC,232.9962,3224923703.8200,199965387.6619,322644044241877000
2015-02-16 00:00:00 UTC,235.9199,3266299219.5050,128976204.9993,353582514237673000
2015-02-17 00:00:00 UTC,242.4568,3357729670.4200,121468767.5435,309384699957964000
2015-02-18 00:00:00 UTC,234.6238,3250184845.4500,88821471.7795,346952842095717000
2015-02-19 00:00:00 UTC,240.2988,3329826479.0700,71396084.8247,329273716383833000
2015-02-20 00:00:00 UTC,244.0821,3383185375.7850,80482172.0960,369051749235572000
2015-02-21 00:00:00 UTC,244.1459,3384954726.9025,64143296.1999,366841858521586000
2015-02-22 00:00:00 UTC,235.5530,3266702003.4250,74180476.0697,349162732809702000
2015-02-23 00:00:00 UTC,238.1319,3303312137.1225,61755698.9266,313804481385935000
2015-02-24 00:00:00 UTC,238.7314,3312404143.2850,58732103.4818,333693497811804000
2015-02-25 00:00:00 UTC,237.3780,3294575196.4500,57584610.0552,329538396656713000
2015-02-26 00:00:00 UTC,236.1712,3278687399.9618,44991044.5069,299369388512084000
2015-02-27 00:00:00 UTC,253.8991,3525782547.1050,137186494.7117,368990176538150000
2015-02-28 00:00:00 UTC,253.5991,3522504178.9550,85884430.3067,348103940130330000
2015-03-01 00:00:00 UTC,257.7075,3580465593.9375,58106060.4444,352745325998735000
2015-03-02 00:00:00 UTC,269.9615,3751796695.2875,93658288.6677,329538396656713000
2015-03-03 00:00:00 UTC,280.6242,3901083285.0900,128754965.8997,324897010788308000
2015-03-04 00:00:00 UTC,273.0193,3796353842.9475,119553919.9870,366669483603948000
2015-03-05 00:00:00 UTC,274.8255,3822334889.7375,98543018.3521,366669483603948000
2015-03-06 00:00:00 UTC,272.3413,3788784931.4700,74704492.0402,324897010788308000
2015-03-07 00:00:00 UTC,275.5846,3834877371.4562,50059694.6762,306331467314691000
2015-03-08 00:00:00 UTC,274.5780,3821054905.8000,45050575.2281,343462554261926000
2015-03-09 00:00:00 UTC,289.2957,4027806171.9600,111062141.1265,324897010788308000
2015-03-10 00:00:00 UTC,290.3057,4043022165.1175,129285347.5441,362028097735544000
2015-03-11 00:00:00 UTC,295.9610,4122115211.9000,73794326.1220,339499662403793000
2015-03-12 00:00:00 UTC,293.9203,4095470764.1850,65277495.5889,358360754759559000
2015-03-13 00:00:00 UTC,288.0365,4014523120.5750,67739327.3490,363076027848501000
2015-03-14 00:00:00 UTC,281.4887,3924198780.6125,63244191.8267,308850387325673000
2015-03-15 00:00:00 UTC,285.2645,3977863688.6375,32203956.6190,344214935492735000
2015-03-16 00:00:00 UTC,290.0955,4046186762.5125,60818266.2201,308850387325673000
2015-03-17 00:00:00 UTC,284.3491,3967004055.1925,50540130.7479,337142025859322000
2015-03-18 00:00:00 UTC,255.6062,3566978130.8450,123648767.7703,327711479681439000
2015-03-19 00:00:00 UTC,260.0037,3629235646.0800,133194355.0628,301777477692260000
2015-03-20 00:00:00 UTC,260.9075,3642718765.4375,59404464.5029,360718391304030000
2015-03-21 00:00:00 UTC,259.4899,3623906198.4500,54148215.1350,322996206592497000
2015-03-22 00:00:00 UTC,267.7981,3740905133.6625,51503307.0668,320638570048027000
2015-03-23 00:00:00 UTC,266.0272,3717118257.4400,73040649.6439,356003118215088000
2015-03-24 00:00:00 UTC,245.1679,3426730125.8925,153991184.3236,334784389314851000
2015-03-25 00:00:00 UTC,246.2715,3443109527.9250,175875957.5911,336739588444721000
2015-03-26 00:00:00 UTC,247.5595,3462026772.6875,148675593.2557,401765164144392000
2015-03-27 00:00:00 UTC,247.1476,3457360133.7800,90325941.0561,376219402262378000
2015-03-28 00:00:00 UTC,252.0497,3526137495.5450,82125758.5591,343706614412543000
2015-03-29 00:00:00 UTC,241.9137,3384336375.9450,84472855.7931,397120480165844000
2015-03-30 00:00:00 UTC,246.5418,3449082800.7300,96641741.1245,343706614412543000
2015-03-31 00:00:00 UTC,243.2692,3403299617.6200,76545513.4948,355318324358913000
2015-04-01 00:00:00 UTC,246.7755,3456621444.8250,78230800.0491,329772562476900000
2015-04-02 00:00:00 UTC,252.3410,3535619144.7750,95206093.3551,348351298391091000
2015-04-03 00:00:00 UTC,253.6227,3554522140.5000,94243302.2943,306549142584160000
2015-04-04 00:00:00 UTC,253.3213,3551247974.3750,63959131.2037,385508770219474000
2015-04-05 00:00:00 UTC,259.7118,3641795729.9100,82969308.7535,339061930433995000
2015-04-06 00:00:00 UTC,255.4233,3582471422.0625,83832524.0355,355318324358913000
2015-04-07 00:00:00 UTC,253.2085,3551882233.7500,88508043.4273,363783025172021000
2015-04-08 00:00:00 UTC,244.2709,3427768044.8850,106548662.2834,309707170078882000
2015-04-09 00:00:00 UTC,243.2007,3413570471.5539,93749435.1718,373614998825319000
2015-04-10 00:00:00 UTC,234.5253,3292518276.0975,110710603.0981,307249176665558000
2015-04-11 00:00:00 UTC,236.4501,3319540687.6575,87634999.7172,326913123972154000
2015-04-12 00:00:00 UTC,235.7386,3309551885.7950,62271722.2605,373614998825319000
2015-04-13 00:00:00 UTC,223.9464,3146530899.9000,87796699.1460,344119077865425000
2015-04-14 00:00:00 UTC,217.9995,3063792222.9375,109539415.0915,314623156905531000
2015-04-15 00:00:00 UTC,223.0161,3134965194.7125,71588917.3640,383446972478617000
2015-04-16 00:00:00 UTC,227.9995,3205775569.7750,88471192.5387,366241018585345000
2015-04-17 00:00:00 UTC,222.4171,3127985665.9883,101386584.0992,299875196425585000
2015-04-18 00:00:00 UTC,222.9537,3136367731.6950,70165374.0211,339203091038776000
2015-04-19 00:00:00 UTC,222.6812,3133241391.6300,58633108.4067,309707170078882000
2015-04-20 00:00:00 UTC,224.3086,3157115506.4250,63561423.2233,358867038345372000
2015-04-21 00:00:00 UTC,234.6867,3304071908.9550,80763824.9531,356409044932047000
2015-04-22 00:00:00 UTC,233.7807,3292205018.7150,72515582.8655,364477035874262000
2015-04-23 00:00:00 UTC,235.1735,3312571610.2750,55130032.3995,362110301875078000
2015-04-24 00:00:00 UTC,230.9863,3254290910.1525,73282646.1886,359743567875895000
2015-04-25 00:00:00 UTC,225.9568,3184369639.9600,58830426.8873,307675419893857000
2015-04-26 00:00:00 UTC,218.5065,3080176877.2500,96999963.6304,293475015898756000
2015-04-27 00:00:00 UTC,228.5712,3222813920.0400,95409417.4906,385777641866913000
2015-04-28 00:00:00 UTC,225.6423,3182408229.6825,71643965.1234,340809695882426000
2015-04-29 00:00:00 UTC,225.9978,3188139664.7100,56781693.7781,324242557888142000
2015-04-30 00:00:00 UTC,236.2208,3333116826.6400,103785827.2593,362110301875078000
2015-05-01 00:00:00 UTC,232.7403,3284896594.2000,74708330.7075,300575217896307000
2015-05-02 00:00:00 UTC,235.1563,3319854338.6950,61431426.3871,317142355890591000
2015-05-03 00:00:00 UTC,239.8820,3387421698.4000,86630763.2545,350276631879160000
2015-05-04 00:00:00 UTC,238.9706,3375292445.5800,84138462.7931,347909897879977000
2015-05-05 00:00:00 UTC,236.0015,3334246892.1125,71871894.0736,333709493884876000
2015-05-06 00:00:00 UTC,229.8152,3246886599.4000,70623213.7376,303150868676703000
2015-05-07 00:00:00 UTC,236.8450,3346205371.2500,74887945.1583,364728388876659000
2015-05-08 00:00:00 UTC,243.6570,3442447010.2500,79882346.2269,381306952007416000
2015-05-09 00:00:00 UTC,241.5321,3412425891.8250,79529081.7107,333939628776681000
2015-05-10 00:00:00 UTC,239.5548,3384490103.1000,67810639.8068,355254924230512000
2015-05-11 00:00:00 UTC,241.8506,3416925739.4500,70787411.3124,305519234838240000
2015-05-12 00:00:00 UTC,241.5189,3412239398.9250,60882937.6255,305519234838240000
2015-05-13 00:00:00 UTC,235.4793,3326910420.2250,50100818.2871,374201853522806000
2015-05-14 00:00:00 UTC,236.7040,3344213288.0000,56975125.5014,355254924230512000
2015-05-15 00:00:00 UTC,236.9908,3348265270.1000,39256136.3043,383675318168953000
2015-05-16 00:00:00 UTC,235.9781,3333957591.3250,26856157.0423,364728388876659000
2015-05-17 00:00:00 UTC,236.0847,3335463662.7750,24401603.4802,348149825745902000
2015-05-18 00:00:00 UTC,232.4757,3284474808.5250,33772801.8584,312624333322850000
2015-05-19 00:00:00 UTC,231.9446,3276971294.9500,31085021.5052,414885903000104000
2015-05-20 00:00:00 UTC,234.0480,3306688656.0000,28778007.2863,349377602526403000
2015-05-21 00:00:00 UTC,235.4205,3326079679.1250,27373179.7635,315410335614114000
2015-05-22 00:00:00 UTC,240.9352,3419033119.2600,54518478.9594,351803835877281000
2015-05-23 00:00:00 UTC,239.0330,3392690898.4352,47757592.6599,376066169386059000
2015-05-24 00:00:00 UTC,241.2417,3424926508.0275,29761665.9761,334820202421136000
2015-05-25 00:00:00 UTC,237.4410,3371792792.5500,30834563.2314,271738135298313000
2015-05-26 00:00:00 UTC,237.4971,3373426620.6825,30268982.7623,354230069228159000
2015-05-27 00:00:00 UTC,237.2305,3370470121.0375,30728765.8313,342098902473770000
2015-05-28 00:00:00 UTC,237.4891,3374927913.9625,26801090.3272,349377602526403000
2015-05-29 00:00:00 UTC,237.0714,3369940317.0750,31108417.1300,334820202421136000
2015-05-30 00:00:00 UTC,233.4572,3319341161.0400,31403744.8631,320262802315869000
2015-05-31 00:00:00 UTC,229.6785,3266430207.3750,23353985.6478,373639936035181000
2015-06-01 00:00:00 UTC,223.3178,3176729202.6700,43602264.8238,329967735719381000
2015-06-02 00:00:00 UTC,225.7387,3212024675.3650,32062237.0577,359082535929914000
2015-06-03 00:00:00 UTC,225.4831,3208477948.9850,30472196.1164,312271265830990000
2015-06-04 00:00:00 UTC,224.1748,3189861690.3800,29003069.4590,354853711171580000
2015-06-05 00:00:00 UTC,224.7413,3197922617.1550,32252691.5871,335928179909096000
2015-06-06 00:00:00 UTC,225.2889,3205714609.2150,18238445.7353,333562488501285000
2015-06-07 00:00:00 UTC,223.6157,3181906060.7950,24133822.4670,326465414277853000
2015-06-08 00:00:00 UTC,228.7013,3254270843.1550,40449914.1886,421093070590275000
2015-06-09 00:00:00 UTC,229.5264,3266011479.8400,36746856.3804,352488019763769000
2015-06-10 00:00:00 UTC,229.0022,3258552454.5700,29194036.7718,371413551026254000
2015-06-11 00:00:00 UTC,229.9343,3271815631.7050,28833233.4127,357219402579390000
2015-06-12 00:00:00 UTC,230.5181,3280122726.2350,29722314.8494,399801847919980000
2015-06-13 00:00:00 UTC,232.6301,3310175113.4350,29012321.2726,319368340054422000
2015-06-14 00:00:00 UTC,233.6681,3324945178.7350,35303170.7147,335928179909096000
2015-06-15 00:00:00 UTC,237.2013,3375220318.1550,46839294.4234,376144933841875000
2015-06-16 00:00:00 UTC,250.4743,3564086480.7050,96364192.8722,365592844787743000
2015-06-17 00:00:00 UTC,247.6944,3524530310.6400,100630046.3521,355711957090777000
2015-06-18 00:00:00 UTC,248.5520,3536733401.2000,67360540.6795,291486187060498000
2015-06-19 00:00:00 UTC,242.9967,3457685093.1450,60767655.6648,390295064030158000
2015-06-20 00:00:00 UTC,245.4754,3492955382.9900,55692672.6748,385354620181675000
2015-06-21 00:00:00 UTC,243.9959,3488836375.1250,26531885.0527,363122622863501000
2015-06-22 00:00:00 UTC,247.2790,3536683169.6000,41166801.7497,331009737848362000
2015-06-23 00:00:00 UTC,243.8486,3488498071.6000,37387508.4310,306307518605947000
2015-06-24 00:00:00 UTC,240.5377,3442040366.0175,39616260.2962,377943954408950000
2015-06-25 00:00:00 UTC,242.4769,3470729479.6850,34244051.0801,345831069393811000
2015-06-26 00:00:00 UTC,242.4819,3471728541.2025,34005665.0627,385354620181675000
2015-06-27 00:00:00 UTC,250.6210,3589074420.2250,49080095.2151,375473732484709000
2015-06-28 00:00:00 UTC,248.3451,3557369715.9300,40522516.6551,380414176333192000
2015-06-29 00:00:00 UTC,256.3039,3672257830.2266,73197757.0052,318658628227154000
2015-06-30 00:00:00 UTC,262.4063,3760650012.7000,99893250.0683,346266035029437000
2015-07-01 00:00:00 UTC,257.5058,3691294141.8400,68104997.6445,343810247546959000
2015-07-02 00:00:00 UTC,254.6538,3651410104.6425,52711167.6269,356089184959351000
2015-07-03 00:00:00 UTC,255.1610,3659678537.6250,42339288.9661,331531310134568000
2015-07-04 00:00:00 UTC,260.4150,3736024266.3750,42932957.0789,378191272301655000
2015-07-05 00:00:00 UTC,271.0401,3889432509.4880,96139966.4856,395381784679003000
2015-07-06 00:00:00 UTC,268.5950,3855533497.7500,111884711.1974,373279697336699000
2015-07-07 00:00:00 UTC,265.3845,3810376692.0404,64748934.3072,348721822511916000
2015-07-08 00:00:00 UTC,269.6130,3871966451.4314,79366281.2605,444497534328569000
2015-07-09 00:00:00 UTC,268.8928,3862503903.2800,75940632.1995,329075522652089000
2015-07-10 00:00:00 UTC,285.0223,4095521056.4875,113799594.1409,395381784679003000
2015-07-11 00:00:00 UTC,291.8907,4195301867.7834,114394387.1657,326619735169611000
2015-07-12 00:00:00 UTC,310.1916,4459352692.6581,115546321.2402,378191272301655000
2015-07-13 00:00:00 UTC,290.6655,4179711756.9000,130058766.7866,363456547406785000
2015-07-14 00:00:00 UTC,286.6654,4122384618.0650,74446013.3703,342767691987455000
2015-07-15 00:00:00 UTC,283.9492,4084701354.0302,52932167.7011,375774951215877000
2015-07-16 00:00:00 UTC,276.6801,3981564979.0500,97423601.5443,365618871453286000
2015-07-17 00:00:00 UTC,278.3728,4007009432.3200,60573486.7821,388470050919116000
2015-07-18 00:00:00 UTC,274.4839,3951120257.4275,52505422.1849,340228672046807000
2015-07-19 00:00:00 UTC,272.8062,3926969933.4822,26896009.8930,373235931275229000
2015-07-20 00:00:00 UTC,277.2454,3993823954.0250,40729476.3811,378313971156525000
2015-07-21 00:00:00 UTC,274.9429,3961652068.2331,43239135.2264,385931030978468000
2015-07-22 00:00:00 UTC,276.1756,3980470592.0700,43240737.3505,396087110741059000
2015-07-23 00:00:00 UTC,275.6135,3973299338.7000,34164576.5189,322455532462273000
2015-07-24 00:00:00 UTC,288.4447,4158911304.5409,79396118.7526,391009070859764000
2015-07-25 00:00:00 UTC,288.3882,4158095826.3235,54859994.5631,355462791690694000
2015-07-26 00:00:00 UTC,291.7038,4205901558.4921,40248392.3301,429094369969481000
2015-07-27 00:00:00 UTC,292.6148,4219037232.3200,63540197.3315,391009070859764000
2015-07-28 00:00:00 UTC,293.9933,4238912996.7200,63623601.6003,374222682670226000
2015-07-29 00:00:00 UTC,288.7195,4162873225.6590,52624701.4673,387216525818498000
2015-07-30 00:00:00 UTC,286.8366,4135724833.4400,43880110.2904,353432533632991000
2015-07-31 00:00:00 UTC,283.6761,4090154891.2198,63971590.5876,395012831707461000
2015-08-01 00:00:00 UTC,280.7014,4047265065.7600,53533745.8260,348234996373683000
2015-08-02 00:00:00 UTC,281.7267,4062048251.2800,46165536.8229,392414063077807000
2015-08-03 00:00:00 UTC,281.8299,4063535808.7120,41411646.7104,402809137596424000
2015-08-04 00:00:00 UTC,284.2393,4098275923.1200,48308760.9056,392414063077807000
2015-08-05 00:00:00 UTC,281.4011,4057353077.6039,43424335.5312,408006674855733000
2015-08-06 00:00:00 UTC,278.0134,4008508406.5600,41914107.6779,353432533632991000
2015-08-07 00:00:00 UTC,278.5088,4015651480.2780,47637462.1684,345636227744028000
2015-08-08 00:00:00 UTC,259.8007,3745910822.1531,80056216.9968,371623914040572000
2015-08-09 00:00:00 UTC,264.3385,3811337988.9007,67863178.9106,356031302262646000
2015-08-10 00:00:00 UTC,263.5782,3817350354.9600,60783290.2176,421775463472828000
2015-08-11 00:00:00 UTC,269.8668,3909600811.6200,64124892.9965,372000719336283000
2015-08-12 00:00:00 UTC,267.7126,3879202423.7050,73043602.3881,437493803726474000
2015-08-13 00:00:00 UTC,263.6558,3821420843.6379,57163446.7950,424395186848436000
2015-08-14 00:00:00 UTC,265.1281,3843674745.1425,61280618.5573,330085145326561000
2015-08-15 00:00:00 UTC,260.4762,3777139796.8106,38131976.8687,385099336214321000
2015-08-16 00:00:00 UTC,257.8158,3739450598.7300,55868003.6530,372000719336283000
2015-08-17 00:00:00 UTC,257.0634,3729475807.2000,51730292.4009,358902102458245000
2015-08-18 00:00:00 UTC,253.0766,3672268004.3000,49833133.7999,361521825833852000
2015-08-19 00:00:00 UTC,225.9602,3279919634.0950,143390129.2837,385099336214321000
2015-08-20 00:00:00 UTC,234.6379,3406736999.8375,99655604.5312,369380995960675000
2015-08-21 00:00:00 UTC,232.3324,3374233144.9200,62180213.6124,408676846594790000
2015-08-22 00:00:00 UTC,229.1488,3328896176.0800,102329840.2817,392958506341144000
2015-08-23 00:00:00 UTC,227.2454,3302029052.6450,72465770.6698,432254356975258000
2015-08-24 00:00:00 UTC,210.0944,3053595830.2712,139379271.3387,426143652201539000
2015-08-25 00:00:00 UTC,221.3283,3217665292.1925,183422133.0282,361412970854470000
2015-08-26 00:00:00 UTC,225.2666,3275815633.8700,144278489.5366,418052317033155000
2015-08-27 00:00:00 UTC,222.9704,3243160210.6000,69900344.0695,364110082577264000
2015-08-28 00:00:00 UTC,231.6583,3370431355.4450,95134718.7555,434234987369922000
2015-08-29 00:00:00 UTC,228.4683,3324950575.2675,56654306.0715,369504306022853000
2015-08-30 00:00:00 UTC,228.0672,3319968528.7200,54615311.6437,418052317033155000
2015-08-31 00:00:00 UTC,230.0781,3350144206.2900,58032869.7718,431537875647128000
2015-09-01 00:00:00 UTC,227.1631,3308579439.8025,61479340.2389,404566758419182000
2015-09-02 00:00:00 UTC,228.6428,3331062656.7800,47781609.2209,423446540478744000
2015-09-03 00:00:00 UTC,226.5658,3301579143.1950,43765322.1503,415355205310361000
2015-09-04 00:00:00 UTC,230.0509,3353296684.9425,55274502.3763,431537875647128000
2015-09-05 00:00:00 UTC,234.7495,3422635972.5250,58712579.1019,393778311528004000
2015-09-06 00:00:00 UTC,239.1289,3487336313.1500,70113446.2975,441695289698239000
2015-09-07 00:00:00 UTC,240.5030,3508277386.7500,50336412.9800,416212869138726000
2015-09-08 00:00:00 UTC,243.5587,3553698013.0575,67754768.5602,407718728952221000
2015-09-09 00:00:00 UTC,237.9452,3472697170.0300,55993048.1164,430369769449567000
2015-09-10 00:00:00 UTC,238.7763,3485799693.1800,48531118.8831,385067688454875000
2015-09-11 00:00:00 UTC,240.0008,3504653618.5291,44294574.3495,421875629263062000
2015-09-12 00:00:00 UTC,234.9098,3431133648.0150,40541222.4956,484165990630763000
2015-09-13 00:00:00 UTC,230.5048,3367623264.4200,46253457.4069,447358049822576000
2015-09-14 00:00:00 UTC,230.2100,3364179590.2500,52117340.6068,382236308392707000
2015-09-15 00:00:00 UTC,229.9118,3360764475.4750,58562863.2036,427538389387398000
2015-09-16 00:00:00 UTC,228.4640,3340446394.8000,51089489.8541,430369769449567000
2015-09-17 00:00:00 UTC,232.7460,3403177100.1000,54594105.8268,453020809946912000
2015-09-18 00:00:00 UTC,232.3540,3399002106.7000,79606359.7251,402055968827885000
2015-09-19 00:00:00 UTC,231.2733,3383904198.1125,39022087.9101,407718728952221000
2015-09-20 00:00:00 UTC,230.6597,3375670110.5450,36477159.2596,433587717335432000
2015-09-21 00:00:00 UTC,226.4528,3314850054.3200,36795275.8175,368697038550538000
2015-09-22 00:00:00 UTC,229.8831,3365879385.2700,71785978.8374,377545767475751000
2015-09-23 00:00:00 UTC,229.8658,3366614506.8000,53526673.2362,389344072709368000
2015-09-24 00:00:00 UTC,233.9255,3426856523.4250,124125639.2953,463083480419476000
2015-09-25 00:00:00 UTC,234.9767,3443254571.1200,115435785.4649,466033056727880000
2015-09-26 00:00:00 UTC,234.5279,3437534062.2750,93607431.4531,412940683176602000
2015-09-27 00:00:00 UTC,232.8347,3413577894.9650,75776526.6357,483730514578306000
2015-09-28 00:00:00 UTC,239.2765,3508852288.5125,245683532.1269,433587717335432000
2015-09-29 00:00:00 UTC,237.2262,3479847405.1800,115160470.8210,439486869952241000
2015-09-30 00:00:00 UTC,236.0463,3463401139.0650,76056339.9617,421789412101815000
2015-10-01 00:00:00 UTC,237.7358,3489093808.3300,72356986.6460,513226277662349000
2015-10-02 00:00:00 UTC,237.2593,3482919072.1400,84448749.0957,436537293643837000
2015-10-03 00:00:00 UTC,238.9718,3508906579.5300,73353042.3745,439486869952241000
2015-10-04 00:00:00 UTC,238.6566,3505203181.9350,78899567.0843,417179763438573000
2015-10-05 00:00:00 UTC,240.3238,3530596945.8000,107434379.8606,438341055786907000
2015-10-06 00:00:00 UTC,246.4440,3621402163.5000,135776679.7828,462525389899288000
2015-10-07 00:00:00 UTC,243.2229,3574397657.8275,121587412.7563,462525389899288000
2015-10-08 00:00:00 UTC,242.9008,3569664084.2800,97564224.9928,429271930494764000
2015-10-09 00:00:00 UTC,244.2051,3588832044.4725,109153976.9804,402064554618335000
2015-10-10 00:00:00 UTC,245.3209,3607756618.6475,89165069.7001,423225846966669000
2015-10-11 00:00:00 UTC,247.5392,3640379548.4800,79268221.7155,380903262270002000
2015-10-12 00:00:00 UTC,245.5661,3611362597.2775,108125413.6168,483686682247621000
2015-10-13 00:00:00 UTC,249.4051,3667819987.0025,164455688.1017,441364097550955000
2015-10-14 00:00:00 UTC,252.6956,3720285701.4400,321865165.9105,429271930494764000
2015-10-15 00:00:00 UTC,254.6296,3749948525.3464,207297257.6202,414156721674526000
2015-10-16 00:00:00 UTC,262.3735,3864938757.1125,332398256.1656,459502348135240000
2015-10-17 00:00:00 UTC,270.3646,3983558775.5150,271593080.8014,502407529196031000
2015-10-18 00:00:00 UTC,262.2345,3864772725.8250,116712427.0570,435823398820654000
2015-10-19 00:00:00 UTC,264.2094,3894955159.0950,224715633.9082,411610987775062000
2015-10-20 00:00:00 UTC,270.2664,3985078068.0000,319017395.2303,438849950201353000
